Dataset,ID,IsNonDominated,FrontID,Obj1,Obj2,Obj3,Obj4,Obj5
Task1_5D_1000,956,0,0,74.8571,7.00387,13.1886,99.3681,86.6524
Task1_5D_1000,957,1,0,80.2533,80.2084,82.849,74.5296,66.3761
Task1_5D_1000,958,0,0,49.1922,47.1181,18.2248,48.1937,44.6802
Task1_5D_1000,959,0,0,79.4765,91.6073,69.0931,54.14,8.08055
Task1_5D_1000,960,0,0,11.033,98.9148,47.4823,58.5599,12.9402
Task1_5D_1000,961,0,0,4.38741,47.1985,31.7884,68.457,89.7934
Task1_5D_1000,962,0,0,19.9814,31.0584,55.4847,95.3257,32.5125
Task1_5D_1000,963,0,0,60.5402,70.0457,30.0803,29.6553,79.0145
Task1_5D_1000,964,0,0,28.7241,18.0996,76.2143,49.5309,60.8898
Task1_5D_1000,965,1,0,92.1344,47.2445,95.1324,6.11859,79.4609
Task1_5D_1000,966,0,0,68.5308,12.8963,61.7454,99.2862,59.1974
Task1_5D_1000,967,0,0,44.9806,38.9454,91.7517,79.8947,20.6178
Task1_5D_1000,968,0,0,73.293,88.1423,36.5589,52.1406,4.37114
Task1_5D_1000,969,0,0,46.4213,92.5409,41.9756,58.4321,74.2967
Task1_5D_1000,970,0,0,28.3687,37.1662,77.3115,95.5393,51.904
Task1_5D_1000,971,0,0,65.2422,55.9926,95.9861,50.8847,56.036
Task1_5D_1000,972,0,0,39.5304,19.8326,34.8135,58.6548,82.7132
Task1_5D_1000,973,0,0,39.8219,72.8706,18.2819,24.0893,19.1386
Task1_5D_1000,974,0,0,77.2303,48.4586,26.5767,19.0953,94.0914
Task1_5D_1000,975,0,0,49.8722,98.6204,18.6849,54.7645,49.3407
Task1_5D_1000,976,0,0,17.3362,66.5372,40.3145,63.4974,12.1382
Task1_5D_1000,977,0,0,50.652,14.1816,74.8262,80.2193,20.0735
Task1_5D_1000,978,1,0,35.0378,95.3085,29.8165,83.8869,89.644
Task1_5D_1000,979,0,0,43.3201,40.5521,90.9881,29.2118,10.8126
Task1_5D_1000,980,0,0,16.9805,52.4856,37.6978,72.3428,23.7599
Task1_5D_1000,981,0,0,37.5257,86.0805,14.0639,29.9755,12.7765
Task1_5D_1000,982,0,0,27.235,56.9045,42.7815,72.1332,21.6402
Task1_5D_1000,983,0,0,34.3173,14.8356,34.8864,70.3768,82.5161
Task1_5D_1000,984,0,0,0.701238,82.7243,89.753,60.9759,86.5759
Task1_5D_1000,985,0,0,34.2531,19.9251,20.1622,4.15473,2.06669
Task1_5D_1000,986,0,0,65.967,2.93144,51.1334,92.841,81.0587
Task1_5D_1000,987,1,0,57.8861,99.0799,53.559,79.7911,8.94758
Task1_5D_1000,988,0,0,60.8553,8.60842,7.33572,82.1225,10.8276
Task1_5D_1000,989,0,0,59.1328,32.4927,72.7436,29.0272,31.9316
Task1_5D_1000,990,1,0,79.9188,30.6083,44.1839,81.9622,96.7842
Task1_5D_1000,991,0,0,40.5912,60.0409,65.2905,97.1625,9.99237
Task1_5D_1000,992,0,0,62.1996,5.13737,54.3591,50.1101,90.2362
Task1_5D_1000,993,0,0,36.1711,59.2255,75.9613,67.3484,8.01026
Task1_5D_1000,994,0,0,53.7879,17.4955,53.2566,70.8766,68.6766
Task1_5D_1000,995,0,0,22.085,3.50349,96.0226,77.5653,69.1437
Task1_5D_1000,996,0,0,43.4937,34.8054,56.1305,29.6162,95.7654
Task1_5D_1000,997,1,0,57.7651,73.4384,94.1635,92.626,7.02548
Task1_5D_1000,998,0,0,48.4232,67.8197,5.45393,39.743,84.5965
Task1_5D_1000,999,0,0,39.2022,19.8071,55.3146,91.9498,8.73876
Task1_5D_1000,1000,0,0,30.6673,41.0288,69.1475,84.3718,57.1016
Task2,908,0,1,2.3648,2.87206,0,0,0
Task2,976,0,1,1.83168,3.16868,0,0,0
Task2,248,0,1,1.7313,3.43462,0,0,0
Task2,880,0,2,1.86054,2.23951,0,0,0
Task2,130,0,2,1.85539,2.45039,0,0,0
Task2,619,0,2,1.81886,2.58701,0,0,0
Task2,947,0,2,1.69155,2.92627,0,0,0
Task2,710,0,2,1.60132,2.98998,0,0,0
Task2,27,0,3,1.84242,2.08827,0,0,0
Task2,491,0,3,1.77316,2.12831,0,0,0
Task2,295,0,3,1.70091,2.5628,0,0,0
Task2,743,0,3,1.48176,2.64327,0,0,0
Task2,150,0,3,1.47931,2.8988,0,0,0
Task2,546,0,4,1.8269,1.46197,0,0,0
Task2,821,0,4,1.76545,2.07501,0,0,0
Task2,13,0,4,1.7001,2.40155,0,0,0
Task2,700,0,4,1.5283,2.52396,0,0,0
Task2,32,0,4,1.45119,2.73025,0,0,0
Task2,596,0,4,1.44889,2.76623,0,0,0
Task2,473,0,4,1.44063,2.85186,0,0,0
Task2,379,0,5,1.75884,1.74387,0,0,0
Task2,833,0,5,1.68173,1.95015,0,0,0
Task2,179,0,5,1.5923,2.1751,0,0,0
Task2,3,0,5,1.36867,2.84725,0,0,0
Task2,230,0,6,1.73966,1.13122,0,0,0
Task2,53,0,6,1.56147,1.96191,0,0,0
Task2,21,0,6,1.51453,2.0006,0,0,0
Task2,893,0,6,1.48626,2.0516,0,0,0
Task2,881,0,6,1.48531,2.1099,0,0,0
Task2,779,0,6,1.39007,2.16495,0,0,0
Task2,82,0,6,1.34719,2.27059,0,0,0
Task2,972,0,6,1.34014,2.59808,0,0,0
Task2,125,0,6,1.25951,2.59848,0,0,0
Task2,273,0,6,1.12234,2.70088,0,0,0
Task2,895,0,6,1.00844,2.74362,0,0,0
Task2,198,0,7,1.63727,0.994054,0,0,0
Task2,573,0,7,1.55811,1.53649,0,0,0
Task2,122,0,7,1.52969,1.80703,0,0,0
Task2,346,0,7,1.47639,1.81474,0,0,0
Task2,701,0,7,1.46584,1.93634,0,0,0
Task2,679,0,7,1.40063,2.04334,0,0,0
Task2,305,0,7,1.33122,2.30292,0,0,0
Task2,614,0,7,1.29294,2.3366,0,0,0
Task2,952,0,7,1.09002,2.68491,0,0,0
Task2,723,0,8,1.50617,1.56651,0,0,0
Task2,565,0,8,1.36925,1.96907,0,0,0
Task2,642,0,8,1.31851,2.24097,0,0,0
Task2,541,0,8,1.09937,2.32144,0,0,0
Task2,831,0,8,1.03591,2.53138,0,0,0
Task2,486,0,9,1.44885,0.768006,0,0,0
Task2,327,0,9,1.41418,1.52728,0,0,0
Task2,757,0,9,1.41053,1.54094,0,0,0
Task2,674,0,9,1.34532,1.64794,0,0,0
Task2,266,0,9,1.31771,2.07972,0,0,0
Task2,249,0,9,1.29444,2.13938,0,0,0
Task2,64,0,9,1.20921,2.21174,0,0,0
Task2,737,0,9,1.01699,2.2189,0,0,0
Task2,933,0,9,0.914854,2.3819,0,0,0
Task2,570,0,9,0.875219,2.39326,0,0,0
Task2,381,0,10,1.40662,1.25444,0,0,0
Task2,678,0,10,1.34357,1.545,0,0,0
Task2,800,0,10,1.28837,1.66931,0,0,0
Task2,210,0,10,1.2628,1.76494,0,0,0
Task2,660,0,10,1.24359,1.89156,0,0,0
Task2,172,0,10,1.22397,1.93755,0,0,0
Task2,715,0,10,1.21802,1.98719,0,0,0
Task2,681,0,10,1.10642,1.99395,0,0,0
Task2,837,0,10,1.09411,2.01262,0,0,0
Task2,765,0,10,1.00698,2.20159,0,0,0
Task2,802,0,10,0.940024,2.20564,0,0,0
Task2,960,0,10,0.838836,2.31034,0,0,0
Task2,948,0,11,1.36348,1.05992,0,0,0
Task2,86,0,11,1.31924,1.14324,0,0,0
Task2,404,0,11,1.25619,1.4338,0,0,0
Task2,594,0,11,1.23683,1.77996,0,0,0
Task2,353,0,11,1.22262,1.91523,0,0,0
Task2,649,0,11,1.15701,1.9416,0,0,0
Task2,476,0,11,0.971549,2.06036,0,0,0
Task2,351,0,11,0.586158,2.13298,0,0,0
Task2,59,0,11,0.545573,2.20265,0,0,0
Task2,94,0,11,0.250412,2.21156,0,0,0
Task2,923,0,12,1.27815,0.612571,0,0,0
Task2,169,0,12,1.25623,0.694544,0,0,0
Task2,63,0,12,1.22927,1.50712,0,0,0
Task2,207,0,12,1.20991,1.85327,0,0,0
Task2,760,0,12,1.13564,1.88465,0,0,0
Task2,206,0,12,0.970198,2.03804,0,0,0
Task2,543,0,13,1.219,1.18963,0,0,0
Task2,652,0,13,1.20114,1.33857,0,0,0
Task2,742,0,13,1.18558,1.45152,0,0,0
Task2,154,0,13,1.16026,1.84732,0,0,0
Task2,9,0,13,0.827219,1.97053,0,0,0
Task2,75,0,14,1.17466,0.753248,0,0,0
Task2,528,0,14,1.1691,0.883514,0,0,0
Task2,532,0,14,1.15811,1.66376,0,0,0
Task2,727,0,14,1.12253,1.74208,0,0,0
Task2,848,0,14,1.10792,1.79673,0,0,0
Task2,930,0,14,1.10426,1.81039,0,0,0
Task2,725,0,14,0.81816,1.89492,0,0,0
Task2,815,0,14,0.776224,1.94226,0,0,0
Task2,333,0,14,0.772571,1.95592,0,0,0
Task2,189,0,15,1.1744,0.453081,0,0,0
Task2,875,0,15,1.15504,0.799239,0,0,0
Task2,509,0,15,1.14189,1.39592,0,0,0
Task2,669,0,15,1.11347,1.66646,0,0,0
Task2,885,0,15,1.08655,1.73978,0,0,0
Task2,717,0,15,1.08424,1.77576,0,0,0
Task2,115,0,15,0.902033,1.80023,0,0,0
Task2,497,0,15,0.579546,1.80184,0,0,0
Task2,60,0,15,0.433317,1.82862,0,0,0
Task2,31,0,15,0.230138,1.87676,0,0,0
Task2,61,0,16,1.15208,0.454433,0,0,0
Task2,635,0,16,1.11296,1.06613,0,0,0
Task2,101,0,16,1.1028,1.26836,0,0,0
Task2,759,0,16,1.10171,1.5462,0,0,0
Task2,323,0,16,1.05842,1.57123,0,0,0
Task2,882,0,16,1.03055,1.70284,0,0,0
Task2,703,0,16,1.01323,1.71285,0,0,0
Task2,515,0,16,0.952627,1.74789,0,0,0
Task2,270,0,16,0.751749,1.76005,0,0,0
Task2,728,0,16,0.406943,1.76301,0,0,0
Task2,135,0,16,0.375965,1.76936,0,0,0
Task2,342,0,16,0.187799,1.84348,0,0,0
Task2,5,0,17,1.13451,0.164276,0,0,0
Task2,926,0,17,1.09458,0.614726,0,0,0
Task2,984,0,17,1.09199,1.0898,0,0,0
Task2,934,0,17,1.07453,1.31935,0,0,0
Task2,747,0,17,1.06627,1.40498,0,0,0
Task2,384,0,17,1.04801,1.47329,0,0,0
Task2,465,0,17,1.00107,1.51197,0,0,0
Task2,247,0,17,0.938563,1.66361,0,0,0
Task2,942,0,17,0.860644,1.70865,0,0,0
Task2,810,0,17,0.844681,1.74098,0,0,0
Task2,658,0,17,0.0835064,1.82292,0,0,0
Task2,514,0,18,1.07716,0.105024,0,0,0
Task2,762,0,18,1.0502,0.917596,0,0,0
Task2,182,0,18,1.03679,1.21411,0,0,0
Task2,622,0,18,1.02529,1.39402,0,0,0
Task2,121,0,18,0.966033,1.45137,0,0,0
Task2,433,0,18,0.945065,1.47504,0,0,0
Task2,482,0,18,0.936408,1.48005,0,0,0
Task2,35,0,18,0.928152,1.56567,0,0,0
Task2,245,0,18,0.857539,1.58339,0,0,0
Task2,380,0,18,0.825612,1.64805,0,0,0
Task2,283,0,18,0.781374,1.73137,0,0,0
Task2,14,0,19,1.03248,0.846984,0,0,0
Task2,48,0,19,1.00351,1.25645,0,0,0
Task2,817,0,19,0.956024,1.43406,0,0,0
Task2,931,0,19,0.910435,1.49506,0,0,0
Task2,116,0,19,0.882161,1.54606,0,0,0
Task2,417,0,19,0.822909,1.60341,0,0,0
Task2,484,0,19,0.680333,1.61652,0,0,0
Task2,997,0,19,0.621081,1.67388,0,0,0
Task2,44,0,19,0.560478,1.70891,0,0,0
Task2,888,0,19,0.503528,1.73028,0,0,0
Task2,766,0,20,1.03208,0.766362,0,0,0
Task2,159,0,20,0.998801,0.8087,0,0,0
Task2,892,0,20,0.987294,0.98861,0,0,0
Task2,410,0,20,0.961321,1.00362,0,0,0
Task2,79,0,20,0.955221,1.27281,0,0,0
Task2,992,0,20,0.94291,1.29148,0,0,0
Task2,542,0,20,0.94196,1.34978,0,0,0
Task2,909,0,20,0.804389,1.37155,0,0,0
Task2,620,0,20,0.787877,1.54281,0,0,0
Task2,920,0,20,0.756899,1.54916,0,0,0
Task2,256,0,20,0.701301,1.59285,0,0,0
Task2,267,0,20,0.57509,1.65426,0,0,0
Task2,562,0,20,0.498523,1.72162,0,0,0
Task2,731,0,21,1.02331,0.251655,0,0,0
Task2,383,0,21,1.01911,0.404241,0,0,0
Task2,492,0,21,1.01761,0.601466,0,0,0
Task2,458,0,21,0.985943,0.966291,0,0,0
Task2,335,0,21,0.932097,1.11292,0,0,0
Task2,22,0,21,0.916535,1.22587,0,0,0
Task2,883,0,21,0.899622,1.3165,0,0,0
Task2,877,0,21,0.694141,1.40063,0,0,0
Task2,81,0,21,0.692242,1.51723,0,0,0
Task2,188,0,21,0.51909,1.61733,0,0,0
Task2,155,0,21,0.364203,1.64911,0,0,0
Task2,168,0,22,0.963915,0.528552,0,0,0
Task2,11,0,22,0.941449,0.749449,0,0,0
Task2,89,0,22,0.911275,0.917048,0,0,0
Task2,67,0,22,0.905723,1.04731,0,0,0
Task2,812,0,22,0.878252,1.25955,0,0,0
Task2,673,0,22,0.870946,1.28688,0,0,0
Task2,429,0,22,0.678178,1.43296,0,0,0
Task2,287,0,22,0.657209,1.45663,0,0,0
Task2,852,0,22,0.651255,1.50628,0,0,0
Task2,767,0,22,0.479053,1.54807,0,0,0
Task2,474,0,22,0.463089,1.5804,0,0,0
Task2,832,0,23,0.940098,0.727129,0,0,0
Task2,338,0,23,0.893157,0.765814,0,0,0
Task2,236,0,23,0.883549,0.829121,0,0,0
Task2,92,0,23,0.863238,1.23358,0,0,0
Task2,91,0,23,0.773959,1.23899,0,0,0
Task2,234,0,23,0.691036,1.27537,0,0,0
Task2,789,0,23,0.656406,1.29539,0,0,0
Task2,508,0,23,0.611218,1.43702,0,0,0
Task2,499,0,23,0.383016,1.44187,0,0,0
Task2,225,0,23,0.362449,1.54617,0,0,0
Task2,38,0,24,0.916426,0.706161,0,0,0
Task2,138,0,24,0.841613,0.876463,0,0,0
Task2,799,0,24,0.828206,1.17298,0,0,0
Task2,23,0,24,0.766251,1.18569,0,0,0
Task2,148,0,24,0.750288,1.21802,0,0,0
Task2,985,0,24,0.635036,1.23844,0,0,0
Task2,692,0,24,0.598104,1.29444,0,0,0
Task2,671,0,24,0.531546,1.37912,0,0,0
Task2,457,0,24,0.429957,1.40319,0,0,0
Task2,29,0,24,0.35339,1.47055,0,0,0
Task2,917,0,25,0.897248,0.0935171,0,0,0
Task2,40,0,25,0.878034,0.22013,0,0,0
Task2,986,0,25,0.846362,0.584954,0,0,0
Task2,76,0,25,0.824699,0.967094,0,0,0
Task2,123,0,25,0.815092,1.0304,0,0,0
Task2,286,0,25,0.712552,1.11278,0,0,0
Task2,187,0,25,0.582688,1.18784,0,0,0
Task2,502,0,25,0.418194,1.28293,0,0,0
Task2,389,0,25,0.281974,1.32702,0,0,0
Task2,910,0,25,0.279672,1.36301,0,0,0
Task2,530,0,25,0.114776,1.37747,0,0,0
Task2,348,0,26,0.896043,-0.148348,0,0,0
Task2,805,0,26,0.836353,0.567639,0,0,0
Task2,896,0,26,0.819695,0.958436,0,0,0
Task2,421,0,26,0.807384,0.977103,0,0,0
Task2,478,0,26,0.683876,1.08315,0,0,0
Task2,506,0,26,0.581337,1.16552,0,0,0
Task2,425,0,26,0.402778,1.17634,0,0,0
Task2,110,0,26,0.385865,1.26697,0,0,0
Task2,366,0,26,0.15401,1.28549,0,0,0
Task2,129,0,26,0.140749,1.36246,0,0,0
Task2,1000,0,27,0.889833,-0.39887,0,0,0
Task2,302,0,27,0.824481,-0.0723288,0,0,0
Task2,590,0,27,0.820937,0.461045,0,0,0
Task2,554,0,27,0.818489,0.716572,0,0,0
Task2,859,0,27,0.806581,0.81586,0,0,0
Task2,706,0,27,0.743676,0.886874,0,0,0
Task2,124,0,27,0.680771,0.957888,0,0,0
Task2,227,0,27,0.668863,1.05718,0,0,0
Task2,408,0,27,0.611912,1.07855,0,0,0
Task2,93,0,27,0.567273,1.08125,0,0,0
Task2,922,0,27,0.488003,1.10397,0,0,0
Task2,212,0,27,0.443363,1.10667,0,0,0
Task2,65,0,27,0.343527,1.23369,0,0,0
Task2,151,0,27,0.133991,1.25086,0,0,0
Task2,576,0,28,0.815531,0.371766,0,0,0
Task2,111,0,28,0.806873,0.37677,0,0,0
Task2,24,0,28,0.800224,0.784883,0,0,0
Task2,618,0,28,0.751932,0.801248,0,0,0
Task2,41,0,28,0.671712,0.882271,0,0,0
Task2,306,0,28,0.589191,0.999277,0,0,0
Task2,957,0,28,0.583236,1.04892,0,0,0
Task2,827,0,28,0.452021,1.10167,0,0,0
Task2,309,0,28,0.371399,1.10207,0,0,0
Task2,578,0,28,0.32676,1.10478,0,0,0
Task2,970,0,28,0.322157,1.17674,0,0,0
Task2,106,0,28,0.0470134,1.22028,0,0,0
Task2,953,0,28,-0.279126,1.23555,0,0,0
Task2,518,0,29,0.814509,-0.8289,0,0,0
Task2,634,0,29,0.809869,-0.01768,0,0,0
Task2,854,0,29,0.805668,0.134906,0,0,0
Task2,763,0,29,0.80512,0.273829,0,0,0
Task2,891,0,29,0.766142,0.665978,0,0,0
Task2,107,0,29,0.734215,0.730636,0,0,0
Task2,734,0,29,0.666707,0.873614,0,0,0
Task2,313,0,29,0.65805,0.878618,0,0,0
Task2,980,0,29,0.531839,0.940025,0,0,0
Task2,746,0,29,0.468934,1.01104,0,0,0
Task2,113,0,29,0.415637,1.01875,0,0,0
Task2,749,0,29,0.406979,1.02375,0,0,0
Task2,548,0,29,0.284422,1.0715,0,0,0
Task2,858,0,29,0.215161,1.11153,0,0,0
Task2,375,0,29,0.114923,1.15793,0,0,0
Task2,462,0,29,0.0529678,1.17064,0,0,0
Task2,96,0,29,-0.285482,1.20457,0,0,0
Task2,856,0,30,0.795257,0.0369687,0,0,0
Task2,904,0,30,0.748425,0.595365,0,0,0
Task2,902,0,30,0.68552,0.66638,0,0,0
Task2,899,0,30,0.675913,0.729686,0,0,0
Task2,959,0,30,0.572022,0.789741,0,0,0
Task2,571,0,30,0.554707,0.79975,0,0,0
Task2,505,0,30,0.538743,0.832079,0,0,0
Task2,781,0,30,0.488149,0.884427,0,0,0
Task2,745,0,30,0.457172,0.890783,0,0,0
Task2,567,0,30,0.451217,0.940427,0,0,0
Task2,939,0,30,0.447564,0.954089,0,0,0
Task2,430,0,30,0.371947,0.963149,0,0,0
Task2,695,0,30,0.320002,0.993176,0,0,0
Task2,691,0,30,0.299034,1.01685,0,0,0
Task2,299,0,30,0.276714,1.0182,0,0,0
Task2,37,0,30,0.242083,1.03822,0,0,0
Task2,363,0,30,0.242083,1.03822,0,0,0
Task2,326,0,30,0.0265932,1.10503,0,0,0
Task2,246,0,30,-0.0563298,1.14141,0,0,0
Task2,435,0,30,-0.340131,1.18996,0,0,0
Task2,291,0,31,0.747621,0.434122,0,0,0
Task2,50,0,31,0.702032,0.495127,0,0,0
Task2,232,0,31,0.675511,0.649064,0,0,0
Task2,407,0,31,0.675511,0.649064,0,0,0
Task2,369,0,31,0.560661,0.750106,0,0,0
Task2,193,0,31,0.523729,0.806106,0,0,0
Task2,322,0,31,0.444459,0.828828,0,0,0
Task2,344,0,31,0.419838,0.866162,0,0,0
Task2,199,0,31,0.371546,0.882527,0,0,0
Task2,298,0,31,0.325956,0.943532,0,0,0
Task2,558,0,31,0.234376,0.98492,0,0,0
Task2,563,0,31,0.0608218,1.00439,0,0,0
Task2,876,0,31,0.0115794,1.07906,0,0,0
Task2,434,0,32,0.733302,0.0496811,0,0,0
Task2,592,0,32,0.730854,0.305208,0,0,0
Task2,233,0,32,0.672954,0.38488,0,0,0
Task2,391,0,32,0.670653,0.420862,0,0,0
Task2,397,0,32,0.661849,0.645411,0,0,0
Task2,427,0,32,0.55025,0.652169,0,0,0
Task2,242,0,32,0.505611,0.654873,0,0,0
Task2,640,0,32,0.496003,0.718179,0,0,0
Task2,254,0,32,0.434048,0.730891,0,0,0
Task2,874,0,32,0.407126,0.804207,0,0,0
Task2,390,0,32,0.386158,0.827878,0,0,0
Task2,684,0,32,0.370194,0.860207,0,0,0
Task2,144,0,32,0.289572,0.860609,0,0,0
Task2,604,0,32,0.235325,0.926619,0,0,0
Task2,483,0,32,0.174722,0.961651,0,0,0
Task2,846,0,32,0.0991052,0.97071,0,0,0
Task2,775,0,32,-0.0221012,1.04077,0,0,0
Task2,468,0,33,0.698014,-0.311089,0,0,0
Task2,463,0,33,0.685959,0.00774473,0,0,0
Task2,582,0,33,0.636826,0.602123,0,0,0
Task2,255,0,33,0.419984,0.646617,0,0,0
Task2,176,0,33,0.379801,0.796901,0,0,0
Task2,633,0,33,0.365189,0.85155,0,0,0
Task2,128,0,33,-0.0885125,0.905906,0,0,0
Task2,345,0,33,-0.161426,0.959605,0,0,0
Task2,354,0,33,-0.235692,0.990984,0,0,0
Task2,769,0,33,-0.296295,1.02602,0,0,0
Task2,265,0,34,0.636571,0.301957,0,0,0
Task2,228,0,34,0.607347,0.411254,0,0,0
Task2,774,0,34,0.584479,0.551529,0,0,0
Task2,712,0,34,0.567164,0.561539,0,0,0
Task2,732,0,34,0.546195,0.58521,0,0,0
Task2,936,0,34,0.396313,0.625648,0,0,0
Task2,688,0,34,0.378998,0.635658,0,0,0
Task2,450,0,34,0.356678,0.637009,0,0,0
Task2,718,0,34,0.340714,0.669338,0,0,0
Task2,866,0,34,0.248184,0.769028,0,0,0
Task2,991,0,34,0.158905,0.774435,0,0,0
Task2,602,0,34,0.144293,0.829084,0,0,0
Task2,149,0,34,-0.142212,0.832992,0,0,0
Task2,494,0,34,-0.222833,0.833394,0,0,0
Task2,643,0,34,-0.372715,0.873832,0,0,0
Task2,870,0,35,0.627548,-0.512917,0,0,0
Task2,167,0,35,0.623456,0.15938,0,0,0
Task2,940,0,35,0.595986,0.371619,0,0,0
Task2,301,0,35,0.572716,0.431273,0,0,0
Task2,412,0,35,0.560406,0.44994,0,0,0
Task2,873,0,35,0.503857,0.551931,0,0,0
Task2,811,0,35,0.275655,0.556789,0,0,0
Task2,961,0,35,0.251033,0.594123,0,0,0
Task2,735,0,35,0.175416,0.603182,0,0,0
Task2,152,0,35,0.138485,0.659183,0,0,0
Task2,955,0,35,0.120621,0.808115,0,0,0
Task2,626,0,36,0.623055,0.0787589,0,0,0
Task2,995,0,36,0.590981,0.362962,0,0,0
Task2,729,0,36,0.535383,0.406652,0,0,0
Task2,362,0,36,0.492496,0.512296,0,0,0
Task2,396,0,36,0.310285,0.536771,0,0,0
Task2,683,0,36,0.150393,0.559894,0,0,0
Task2,979,0,36,0.0961465,0.625904,0,0,0
Task2,292,0,36,-0.0173521,0.749266,0,0,0
Task2,825,0,36,-0.0979737,0.749667,0,0,0
Task2,173,0,36,-0.159928,0.76238,0,0,0
Task2,525,0,37,0.579767,0.103782,0,0,0
Task2,316,0,37,0.554999,0.36066,0,0,0
Task2,631,0,37,0.534031,0.384332,0,0,0
Task2,495,0,37,0.530378,0.397994,0,0,0
Task2,282,0,37,0.48614,0.481319,0,0,0
Task2,711,0,37,0.286614,0.515803,0,0,0
Task2,51,0,37,0.0834341,0.563949,0,0,0
Task2,941,0,37,-0.0318179,0.584369,0,0,0
Task2,296,0,37,-0.0427769,0.625356,0,0,0
Task2,999,0,37,-0.147618,0.743713,0,0,0
Task2,963,0,37,-0.276532,0.76048,0,0,0
Task2,593,0,38,0.556095,0.0828137,0,0,0
Task2,720,0,38,0.554196,0.199417,0,0,0
Task2,967,0,38,0.536332,0.34835,0,0,0
Task2,258,0,38,0.416076,0.360112,0,0,0
Task2,783,0,38,0.360477,0.403802,0,0,0
Task2,205,0,38,0.333555,0.477118,0,0,0
Task2,443,0,38,0.311235,0.478469,0,0,0
Task2,666,0,38,0.221956,0.483876,0,0,0
Task2,733,0,38,0.0843839,0.505647,0,0,0
Task2,675,0,38,0.0734249,0.546634,0,0,0
Task2,33,0,38,-0.0071967,0.547036,0,0,0
Task2,112,0,38,-0.0924211,0.619402,0,0,0
Task2,621,0,38,-0.249609,0.687165,0,0,0
Task2,160,0,39,0.551492,0.154778,0,0,0
Task2,452,0,39,0.515912,0.233098,0,0,0
Task2,627,0,39,0.491291,0.270431,0,0,0
Task2,190,0,39,0.371034,0.282194,0,0,0
Task2,547,0,39,0.368733,0.318176,0,0,0
Task2,277,0,39,0.32044,0.334541,0,0,0
Task2,250,0,39,0.309883,0.45615,0,0,0
Task2,646,0,39,0.252933,0.47752,0,0,0
Task2,371,0,39,0.0570595,0.498341,0,0,0
Task2,134,0,39,0.0484019,0.503346,0,0,0
Task2,139,0,39,-0.198066,0.576515,0,0,0
Task2,399,0,39,-0.609831,0.583529,0,0,0
Task2,913,0,40,0.551237,-0.145389,0,0,0
Task2,659,0,40,0.546086,0.0654985,0,0,0
Task2,838,0,40,0.53878,0.0928229,0,0,0
Task2,278,0,40,0.413921,0.176549,0,0,0
Task2,403,0,40,0.392003,0.258523,0,0,0
Task2,739,0,40,0.295819,0.371875,0,0,0
Task2,912,0,40,0.242522,0.379583,0,0,0
Task2,252,0,40,0.189225,0.387291,0,0,0
Task2,784,0,40,0.185572,0.400953,0,0,0
Task2,178,0,40,0.176914,0.405957,0,0,0
Task2,750,0,40,0.169608,0.433282,0,0,0
Task2,915,0,40,0.116311,0.440989,0,0,0
Task2,536,0,40,0.0197259,0.47372,0,0,0
Task2,962,0,40,-0.0149045,0.493739,0,0,0
Task2,935,0,40,-0.0235621,0.498743,0,0,0
Task2,52,0,40,-0.354706,0.505355,0,0,0
Task2,303,0,40,-0.394341,0.516716,0,0,0
Task2,72,0,41,0.531218,-0.180019,0,0,0
Task2,244,0,41,0.486031,-0.0383927,0,0,0
Task2,793,0,41,0.477373,-0.0333881,0,0,0
Task2,127,0,41,0.4514,-0.0183743,0,0,0
Task2,368,0,41,0.430834,0.0859187,0,0,0
Task2,566,0,41,0.372934,0.16559,0,0,0
Task2,798,0,41,0.363327,0.228897,0,0,0
Task2,867,0,41,0.293116,0.327235,0,0,0
Task2,529,0,41,0.246175,0.365921,0,0,0
Task2,103,0,41,0.150941,0.420971,0,0,0
Task2,966,0,41,0.0976443,0.428679,0,0,0
Task2,414,0,41,-0.000292483,0.43909,0,0,0
Task2,864,0,41,-0.0285667,0.490086,0,0,0
Task2,636,0,42,0.516497,-0.645082,0,0,0
Task2,608,0,42,0.515803,-0.286614,0,0,0
Task2,887,0,42,0.470615,-0.144987,0,0,0
Task2,416,0,42,0.350614,0.166942,0,0,0
Task2,836,0,42,0.313682,0.222942,0,0,0
Task2,524,0,42,0.199782,0.265682,0,0,0
Task2,911,0,42,0.139581,0.381336,0,0,0
Task2,685,0,42,0.0393425,0.427729,0,0,0
Task2,552,0,42,-0.0895717,0.444496,0,0,0
Task2,668,0,42,-0.192513,0.44625,0,0,0
Task2,676,0,42,-0.208477,0.478579,0,0,0
Task2,651,0,43,0.443839,-0.291216,0,0,0
Task2,374,0,43,0.410962,-0.168257,0,0,0
Task2,572,0,43,0.33845,-0.0339361,0,0,0
Task2,222,0,43,0.274997,0.176001,0,0,0
Task2,777,0,43,0.150138,0.259728,0,0,0
Task2,71,0,43,0.115508,0.279746,0,0,0
Task2,221,0,43,0.112256,0.37403,0,0,0
Task2,98,0,43,-0.213883,0.389299,0,0,0
Task2,551,0,43,-0.242157,0.440295,0,0,0
Task2,370,0,44,0.438433,-0.380496,0,0,0
Task2,156,0,44,0.359564,-0.277152,0,0,0
Task2,699,0,44,0.314377,-0.135526,0,0,0
Task2,605,0,44,0.302468,-0.0362375,0,0,0
Task2,845,0,44,0.247673,0.168695,0,0,0
